hotel,is_canceled,lead_time,arrival_date_year,Fee
City Hotel,1,61,2017,4938
City Hotel,1,61,2017,4294
City Hotel,1,61,2017,6700
City Hotel,1,130,2017,750
City Hotel,1,78,2017,7389
City Hotel,1,61,2017,7155
City Hotel,1,61,2017,606
City Hotel,1,78,2017,85
City Hotel,1,61,2017,88
City Hotel,1,61,2017,6016
City Hotel,1,61,2017,7603
City Hotel,1,61,2017,4665
City Hotel,1,61,2017,4197
City Hotel,1,61,2017,4311
City Hotel,1,61,2017,4905
City Hotel,1,61,2017,2251
City Hotel,1,61,2017,6423
City Hotel,1,61,2017,5036
City Hotel,1,83,2017,692
City Hotel,1,61,2017,2833
City Hotel,1,61,2017,7767
City Hotel,1,61,2017,5616
City Hotel,1,61,2017,491
City Hotel,1,61,2017,3888
City Hotel,1,78,2017,7169
City Hotel,1,8,2017,1112
City Hotel,1,61,2017,1185
City Hotel,1,61,2017,4123
City Hotel,1,61,2017,1128
City Hotel,1,61,2017,1771
City Hotel,1,61,2017,3305
City Hotel,1,61,2017,3488
City Hotel,1,61,2017,3054
City Hotel,1,61,2017,3545
City Hotel,1,61,2017,1672
City Hotel,1,61,2017,7307
City Hotel,1,61,2017,7092
City Hotel,1,61,2017,1497
City Hotel,1,61,2017,1694
City Hotel,1,61,2017,1900
City Hotel,1,61,2017,2915
City Hotel,1,61,2017,6032
City Hotel,1,61,2017,2153
City Hotel,1,61,2017,7570
City Hotel,1,61,2017,6471
City Hotel,1,61,2017,6339
City Hotel,1,61,2017,3827
City Hotel,1,61,2017,1058
City Hotel,1,1,2017,7784
City Hotel,1,130,2017,4448
City Hotel,1,61,2017,7366
City Hotel,1,61,2017,3934
City Hotel,1,61,2017,2887
City Hotel,1,61,2017,7677
City Hotel,1,69,2017,6026
City Hotel,1,61,2017,7190
City Hotel,1,61,2017,5060
City Hotel,1,78,2017,6275
City Hotel,1,61,2017,2652
City Hotel,1,61,2017,3152
City Hotel,1,61,2017,2612
City Hotel,1,61,2017,5259
City Hotel,1,61,2017,289
City Hotel,1,61,2017,7329
City Hotel,1,61,2017,5863
City Hotel,1,61,2017,7110
City Hotel,1,61,2017,3933
City Hotel,1,61,2017,3754
City Hotel,1,61,2017,322
City Hotel,1,61,2017,1828
City Hotel,1,78,2017,1109
City Hotel,1,61,2017,2484
City Hotel,1,61,2017,897
City Hotel,1,61,2017,1524
City Hotel,1,61,2017,1035
City Hotel,1,61,2017,5614
City Hotel,1,61,2017,5952
City Hotel,1,61,2017,4518
City Hotel,1,61,2017,3385
City Hotel,1,61,2017,5477
City Hotel,1,61,2017,5317
City Hotel,1,8,2017,1400
City Hotel,1,154,2017,7283
City Hotel,1,28,2017,7050
City Hotel,1,66,2017,5533
City Hotel,1,37,2017,1370
City Hotel,1,16,2017,6273
City Hotel,1,566,2017,4666
City Hotel,1,43,2017,4675
City Hotel,1,566,2017,4818
City Hotel,1,566,2017,212
City Hotel,1,566,2017,294
City Hotel,1,566,2017,7429
City Hotel,1,566,2017,2985
City Hotel,1,566,2017,5486
City Hotel,1,566,2017,815
City Hotel,1,566,2017,6824
City Hotel,1,566,2017,7845
City Hotel,1,566,2017,4398
City Hotel,1,566,2017,3986
City Hotel,1,566,2017,6391
City Hotel,1,566,2017,1231
City Hotel,1,566,2017,145
City Hotel,1,566,2017,7027
City Hotel,1,566,2017,2370
City Hotel,1,41,2017,5808
City Hotel,1,120,2017,7173
City Hotel,1,15,2017,2075
City Hotel,1,48,2017,2190
City Hotel,1,45,2017,2958
City Hotel,1,41,2017,2564
City Hotel,1,20,2017,6178
City Hotel,1,39,2017,1813
City Hotel,1,86,2017,4768
City Hotel,1,61,2017,6887
City Hotel,1,24,2017,1799
City Hotel,1,144,2017,5645
City Hotel,1,149,2017,5453
City Hotel,1,149,2017,5424
City Hotel,1,57,2017,7297
City Hotel,1,28,2017,533
City Hotel,1,69,2017,3491
City Hotel,1,45,2017,3800
City Hotel,1,61,2017,1670
City Hotel,1,38,2017,4203
City Hotel,1,218,2017,330
City Hotel,1,10,2017,24
City Hotel,1,192,2017,6722
City Hotel,1,55,2017,2653
City Hotel,1,105,2017,5147
City Hotel,1,49,2017,3110
City Hotel,1,177,2017,6766
City Hotel,1,12,2017,5868
City Hotel,1,43,2017,729
City Hotel,1,61,2017,3548
City Hotel,1,9,2017,1170
City Hotel,1,4,2017,1952
City Hotel,1,145,2017,567
City Hotel,1,5,2017,4163
City Hotel,1,24,2017,5774
City Hotel,1,76,2017,800
City Hotel,1,41,2017,5733
City Hotel,1,41,2017,1916
City Hotel,1,132,2017,838
City Hotel,1,132,2017,2337
City Hotel,1,30,2017,4401
City Hotel,1,122,2017,2412
City Hotel,1,122,2017,4501
City Hotel,1,36,2017,6545
City Hotel,1,122,2017,6023
City Hotel,1,122,2017,250
City Hotel,1,38,2017,2132
City Hotel,1,88,2017,3893
City Hotel,1,88,2017,1274
City Hotel,1,88,2017,1755
City Hotel,1,22,2017,4227
City Hotel,1,88,2017,3791
City Hotel,1,17,2017,6520
City Hotel,1,9,2017,6359
City Hotel,1,14,2017,4104
City Hotel,1,14,2017,7689
City Hotel,1,17,2017,7790
City Hotel,1,21,2017,5027
City Hotel,1,46,2017,886
City Hotel,1,63,2017,3393
City Hotel,1,63,2017,6787
City Hotel,1,19,2017,6501
City Hotel,1,84,2017,95
City Hotel,1,85,2017,4085
City Hotel,1,84,2017,3633
City Hotel,1,14,2017,2295
City Hotel,1,36,2017,5133
City Hotel,1,51,2017,3161
City Hotel,1,14,2017,4660
City Hotel,1,21,2017,5616
City Hotel,1,4,2017,3176
City Hotel,1,18,2017,208
City Hotel,1,8,2017,96
City Hotel,1,164,2017,1045
City Hotel,1,21,2017,856
City Hotel,1,40,2017,4970
City Hotel,1,27,2017,3696
City Hotel,1,33,2017,2243
City Hotel,1,36,2017,6922
City Hotel,1,26,2017,130
City Hotel,1,26,2017,1965
City Hotel,1,51,2017,2774
City Hotel,1,0,2017,3901
City Hotel,1,26,2017,3232
City Hotel,1,43,2017,7130
City Hotel,1,56,2017,2580
City Hotel,1,56,2017,7837
City Hotel,1,56,2017,1918
City Hotel,1,56,2017,1053
City Hotel,1,56,2017,2022
City Hotel,1,56,2017,3399
City Hotel,1,56,2017,6241
City Hotel,1,56,2017,1092
City Hotel,1,56,2017,4875
City Hotel,1,56,2017,126
City Hotel,1,56,2017,21
City Hotel,1,56,2017,1681
City Hotel,1,56,2017,7930
City Hotel,1,56,2017,7706
City Hotel,1,56,2017,4144
City Hotel,1,56,2017,7694
City Hotel,1,56,2017,6730
City Hotel,1,56,2017,2353
City Hotel,1,84,2017,5454
City Hotel,1,56,2017,3185
City Hotel,1,56,2017,7807
City Hotel,1,56,2017,6571
City Hotel,1,56,2017,2848
City Hotel,1,56,2017,174
City Hotel,1,56,2017,4569
City Hotel,1,56,2017,5899
City Hotel,1,56,2017,4328
City Hotel,1,56,2017,3158
City Hotel,1,56,2017,2868
City Hotel,1,56,2017,726
City Hotel,1,56,2017,2453
City Hotel,1,56,2017,2141
City Hotel,1,56,2017,221
City Hotel,1,56,2017,4123
City Hotel,1,56,2017,7495
City Hotel,1,80,2017,1821
City Hotel,1,66,2017,2037
City Hotel,1,50,2017,1819
City Hotel,1,56,2017,2205
City Hotel,1,56,2017,2750
City Hotel,1,56,2017,6491
City Hotel,1,56,2017,4543
City Hotel,1,56,2017,5304
City Hotel,1,56,2017,7576
City Hotel,1,56,2017,6157
City Hotel,1,56,2017,1031
City Hotel,1,56,2017,3392
City Hotel,1,56,2017,2425
City Hotel,1,56,2017,872
City Hotel,1,56,2017,6293
City Hotel,1,56,2017,5530
City Hotel,1,56,2017,6432
City Hotel,1,56,2017,5193
City Hotel,1,56,2017,5027
City Hotel,1,56,2017,2634
City Hotel,1,56,2017,6788
City Hotel,1,56,2017,3847
City Hotel,1,56,2017,6301
City Hotel,1,56,2017,7924
City Hotel,1,49,2017,3739
City Hotel,1,56,2017,4669
City Hotel,1,56,2017,5279
City Hotel,1,56,2017,2486
City Hotel,1,56,2017,2133
City Hotel,1,56,2017,4602
City Hotel,1,56,2017,5419
City Hotel,1,56,2017,4925
City Hotel,1,56,2017,7582
City Hotel,1,56,2017,3177
City Hotel,1,56,2017,3098
City Hotel,1,41,2017,4324
City Hotel,1,56,2017,1286
City Hotel,1,56,2017,5378
City Hotel,1,56,2017,1694
City Hotel,1,56,2017,5621
City Hotel,1,56,2017,104
City Hotel,1,48,2017,5640
City Hotel,1,72,2017,7271
City Hotel,1,27,2017,1987
City Hotel,1,37,2017,6442
City Hotel,1,231,2017,5412
City Hotel,1,37,2017,1388
City Hotel,1,187,2017,6963
City Hotel,1,111,2017,5836
City Hotel,1,111,2017,2365
City Hotel,1,111,2017,4932
City Hotel,1,9,2017,7953
City Hotel,1,573,2017,7245
City Hotel,1,65,2017,2058
City Hotel,1,3,2017,5583
City Hotel,1,1,2017,524
City Hotel,1,573,2017,5714
City Hotel,1,573,2017,5602
City Hotel,1,573,2017,5240
City Hotel,1,573,2017,1604
City Hotel,1,573,2017,6959
City Hotel,1,573,2017,1244
City Hotel,1,573,2017,7458
City Hotel,1,573,2017,4903
City Hotel,1,573,2017,3437
City Hotel,1,573,2017,3933
City Hotel,1,573,2017,564
City Hotel,1,573,2017,4982
City Hotel,1,573,2017,5224
City Hotel,1,573,2017,4199
City Hotel,1,573,2017,7131
City Hotel,1,2,2017,6431
City Hotel,1,67,2017,3880
City Hotel,1,4,2017,5367
City Hotel,1,573,2017,68
City Hotel,1,112,2017,2609
City Hotel,1,18,2017,69
City Hotel,1,152,2017,4001
City Hotel,1,38,2017,2657
City Hotel,1,105,2017,928
City Hotel,1,162,2017,560
City Hotel,1,50,2017,4744
City Hotel,1,31,2017,1266
City Hotel,1,30,2017,615
City Hotel,1,144,2017,1152
City Hotel,1,8,2017,3544
City Hotel,1,0,2017,1483
City Hotel,1,1,2017,1065
City Hotel,1,91,2017,6429
City Hotel,1,38,2017,6594
City Hotel,1,101,2017,802
City Hotel,1,32,2017,6355
City Hotel,1,56,2017,2785
City Hotel,1,94,2017,7741
City Hotel,1,23,2017,1230
City Hotel,1,23,2017,1012
City Hotel,1,61,2017,4994
City Hotel,1,23,2017,3983
City Hotel,1,101,2017,2747
City Hotel,1,74,2017,1219
City Hotel,1,23,2017,2932
City Hotel,1,23,2017,3824
City Hotel,1,6,2017,762
City Hotel,1,172,2017,6699
City Hotel,1,23,2017,1723
City Hotel,1,23,2017,559
City Hotel,1,50,2017,1847
City Hotel,1,66,2017,3749
City Hotel,1,56,2017,2188
City Hotel,1,29,2017,5696
City Hotel,1,67,2017,1357
City Hotel,1,67,2017,6227
City Hotel,1,144,2017,1753
City Hotel,1,18,2017,834
City Hotel,1,157,2017,2062
City Hotel,1,19,2017,7159
City Hotel,1,12,2017,4905
City Hotel,1,24,2017,7799
City Hotel,1,75,2017,2108
City Hotel,1,129,2017,1354
City Hotel,1,9,2017,7983
City Hotel,1,49,2017,2634
City Hotel,1,18,2017,185
City Hotel,1,45,2017,3802
City Hotel,1,146,2017,6429
City Hotel,1,13,2017,7336
City Hotel,1,119,2017,3964
City Hotel,1,27,2017,7375
City Hotel,1,26,2017,1764
City Hotel,1,26,2017,7382
City Hotel,1,68,2017,3867
City Hotel,1,58,2017,7734
City Hotel,1,116,2017,5501
City Hotel,1,20,2017,981
City Hotel,1,25,2017,2452
City Hotel,1,26,2017,1236
City Hotel,1,58,2017,5021
City Hotel,1,104,2017,448
City Hotel,1,77,2017,7868
City Hotel,1,104,2017,4989
City Hotel,1,61,2017,1068
City Hotel,1,63,2017,3408
City Hotel,1,25,2017,4409
City Hotel,1,20,2017,4862
City Hotel,1,69,2017,2594
City Hotel,1,322,2017,5609
City Hotel,1,25,2017,6913
City Hotel,1,25,2017,5477
City Hotel,1,148,2017,7945
City Hotel,1,24,2017,7531
City Hotel,1,148,2017,5345
City Hotel,1,26,2017,4682
City Hotel,1,70,2017,3740
City Hotel,1,70,2017,2052
City Hotel,1,28,2017,7028
City Hotel,1,71,2017,3023
City Hotel,1,2,2017,4114
City Hotel,1,9,2017,4753
City Hotel,1,29,2017,5867
City Hotel,1,39,2017,4438
City Hotel,1,190,2017,7821
City Hotel,1,9,2017,6653
City Hotel,1,39,2017,5407
City Hotel,1,32,2017,6251
City Hotel,1,24,2017,7775
City Hotel,1,59,2017,666
City Hotel,1,10,2017,225
City Hotel,1,59,2017,2993
City Hotel,1,41,2017,3549
City Hotel,1,154,2017,145
City Hotel,1,124,2017,1493
City Hotel,1,124,2017,5385
City Hotel,1,197,2017,53
City Hotel,1,197,2017,2420
City Hotel,1,41,2017,348
City Hotel,1,19,2017,6114
City Hotel,1,32,2017,2707
City Hotel,1,32,2017,4143
City Hotel,1,36,2017,4794
City Hotel,1,580,2017,3256
City Hotel,1,0,2017,1070
City Hotel,1,580,2017,3127
City Hotel,1,0,2017,5211
City Hotel,1,580,2017,5073
City Hotel,1,580,2017,6501
City Hotel,1,580,2017,6609
City Hotel,1,580,2017,7074
City Hotel,1,580,2017,532
City Hotel,1,580,2017,1078
City Hotel,1,580,2017,718
City Hotel,1,580,2017,4438
City Hotel,1,580,2017,3017
City Hotel,1,580,2017,4124
City Hotel,1,580,2017,7610
City Hotel,1,580,2017,3328
City Hotel,1,580,2017,531
City Hotel,1,580,2017,1982
City Hotel,1,580,2017,38
City Hotel,1,88,2017,3225
City Hotel,1,242,2017,2860
City Hotel,1,16,2017,5390
City Hotel,1,30,2017,6056
City Hotel,1,242,2017,7633
City Hotel,1,59,2017,7800
City Hotel,1,30,2017,3569
City Hotel,1,14,2017,5757
City Hotel,1,186,2017,3152
City Hotel,1,88,2017,6105
City Hotel,1,67,2017,4155
City Hotel,1,55,2017,5392
City Hotel,1,30,2017,2465
City Hotel,1,28,2017,5396
City Hotel,1,71,2017,3678
City Hotel,1,14,2017,6045
City Hotel,1,136,2017,780
City Hotel,1,48,2017,5093
City Hotel,1,186,2017,4193
City Hotel,1,12,2017,7186
City Hotel,1,23,2017,1336
City Hotel,1,37,2017,3709
City Hotel,1,45,2017,5677
City Hotel,1,45,2017,5779
City Hotel,1,64,2017,3126
City Hotel,1,39,2017,2509
City Hotel,1,12,2017,751
City Hotel,1,36,2017,5977
City Hotel,1,73,2017,2624
City Hotel,1,18,2017,2657
City Hotel,1,52,2017,5721
City Hotel,1,45,2017,7687
City Hotel,1,4,2017,2864
City Hotel,1,64,2017,2740
City Hotel,1,24,2017,6610
City Hotel,1,28,2017,3943
City Hotel,1,98,2017,2610
City Hotel,1,74,2017,7678
City Hotel,1,24,2017,3660
City Hotel,1,32,2017,4669
City Hotel,1,36,2017,3582
City Hotel,1,43,2017,5139
City Hotel,1,37,2017,4168
City Hotel,1,141,2017,2092
City Hotel,1,31,2017,6285
City Hotel,1,9,2017,3678
City Hotel,1,64,2017,2397
City Hotel,1,13,2017,1467
City Hotel,1,78,2017,7304
City Hotel,1,46,2017,7247
City Hotel,1,52,2017,5865
City Hotel,1,35,2017,137
City Hotel,1,34,2017,4198
City Hotel,1,31,2017,5350
City Hotel,1,13,2017,1075
City Hotel,1,13,2017,2351
City Hotel,1,13,2017,2208
City Hotel,1,13,2017,6357
City Hotel,1,23,2017,3144
City Hotel,1,35,2017,5213
City Hotel,1,35,2017,3355
City Hotel,1,10,2017,7035
City Hotel,1,38,2017,6338
City Hotel,1,24,2017,6585
City Hotel,1,56,2017,1417
City Hotel,1,15,2017,7824
City Hotel,1,139,2017,1194
City Hotel,1,55,2017,3328
City Hotel,1,58,2017,654
City Hotel,1,46,2017,4369
City Hotel,1,180,2017,859
City Hotel,1,19,2017,1521
City Hotel,1,57,2017,4013
City Hotel,1,18,2017,2166
City Hotel,1,33,2017,2828
City Hotel,1,18,2017,4309
City Hotel,1,19,2017,1415
City Hotel,1,19,2017,7031
City Hotel,1,18,2017,2442
City Hotel,1,37,2017,2488
City Hotel,1,13,2017,7753
City Hotel,1,9,2017,7115
City Hotel,1,9,2017,2126
City Hotel,1,102,2017,571
City Hotel,1,198,2017,2686
City Hotel,1,9,2017,3928
City Hotel,1,9,2017,191
City Hotel,1,67,2017,1625
City Hotel,1,67,2017,6899
City Hotel,1,67,2017,1791
City Hotel,1,67,2017,6635
City Hotel,1,67,2017,3893
City Hotel,1,67,2017,5729
City Hotel,1,88,2017,5319
City Hotel,1,67,2017,6404
City Hotel,1,67,2017,2518
City Hotel,1,67,2017,733
City Hotel,1,67,2017,2414
City Hotel,1,67,2017,4916
City Hotel,1,67,2017,4283
City Hotel,1,67,2017,3492
City Hotel,1,67,2017,7512
City Hotel,1,67,2017,5210
City Hotel,1,67,2017,2351
City Hotel,1,67,2017,5789
City Hotel,1,67,2017,7351
City Hotel,1,67,2017,4167
City Hotel,1,67,2017,2833
City Hotel,1,67,2017,2573
City Hotel,1,67,2017,3964
City Hotel,1,67,2017,4608
City Hotel,1,67,2017,4760
City Hotel,1,67,2017,2423
City Hotel,1,67,2017,3760
City Hotel,1,67,2017,6701
City Hotel,1,67,2017,4196
City Hotel,1,67,2017,7577
City Hotel,1,67,2017,2995
City Hotel,1,67,2017,3290
City Hotel,1,67,2017,6875
City Hotel,1,67,2017,7774
City Hotel,1,15,2017,6121
City Hotel,1,67,2017,3750
City Hotel,1,67,2017,5982
City Hotel,1,67,2017,1344
City Hotel,1,67,2017,632
City Hotel,1,67,2017,6576
City Hotel,1,67,2017,2678
City Hotel,1,67,2017,5017
City Hotel,1,67,2017,3243
City Hotel,1,67,2017,7251
City Hotel,1,67,2017,5092
City Hotel,1,67,2017,4144
City Hotel,1,67,2017,6781
City Hotel,1,67,2017,753
City Hotel,1,67,2017,3700
City Hotel,1,67,2017,2141
City Hotel,1,67,2017,2789
City Hotel,1,67,2017,935
City Hotel,1,67,2017,7125
City Hotel,1,67,2017,2560
City Hotel,1,67,2017,7763
City Hotel,1,67,2017,6951
City Hotel,1,67,2017,3792
City Hotel,1,67,2017,7670
City Hotel,1,67,2017,1363
City Hotel,1,67,2017,3682
City Hotel,1,67,2017,7792
City Hotel,1,67,2017,4964
City Hotel,1,67,2017,7306
City Hotel,1,67,2017,5044
City Hotel,1,67,2017,5390
City Hotel,1,67,2017,5856
City Hotel,1,50,2017,2117
City Hotel,1,17,2017,6248
City Hotel,1,18,2017,1452
City Hotel,1,78,2017,3511
City Hotel,1,19,2017,5840
City Hotel,1,39,2017,2172
City Hotel,1,190,2017,7744
City Hotel,1,15,2017,2957
City Hotel,1,70,2017,2827
City Hotel,1,38,2017,7879
City Hotel,1,39,2017,3188
City Hotel,1,28,2017,2431
City Hotel,1,62,2017,6925
City Hotel,1,19,2017,4041
City Hotel,1,91,2017,6159
City Hotel,1,93,2017,3036
City Hotel,1,32,2017,4220
City Hotel,1,32,2017,872
City Hotel,1,173,2017,6760
City Hotel,1,32,2017,4330
City Hotel,1,21,2017,5046
City Hotel,1,37,2017,7301
City Hotel,1,126,2017,2349
City Hotel,1,12,2017,6119
City Hotel,1,72,2017,5863
City Hotel,1,17,2017,61
City Hotel,1,63,2017,4113
City Hotel,1,62,2017,6862
City Hotel,1,34,2017,6041
City Hotel,1,84,2017,1315
City Hotel,1,74,2017,1828
City Hotel,1,80,2017,820
City Hotel,1,61,2017,815
City Hotel,1,60,2017,7897
City Hotel,1,84,2017,879
City Hotel,1,64,2017,4848
City Hotel,1,49,2017,4022
City Hotel,1,52,2017,2071
City Hotel,1,161,2017,7932
City Hotel,1,26,2017,5573
City Hotel,1,12,2017,2034
City Hotel,1,48,2017,1627
City Hotel,1,27,2017,6455
City Hotel,1,164,2017,364
City Hotel,1,35,2017,7103
City Hotel,1,8,2017,1068
City Hotel,1,28,2017,7421
City Hotel,1,82,2017,2272
City Hotel,1,29,2017,7056
City Hotel,1,72,2017,3083
City Hotel,1,35,2017,4988
City Hotel,1,76,2017,772
City Hotel,1,79,2017,2394
City Hotel,1,42,2017,5972
City Hotel,1,33,2017,3526
City Hotel,1,217,2017,3676
City Hotel,1,21,2017,5374
City Hotel,1,8,2017,5088
City Hotel,1,63,2017,3250
City Hotel,1,64,2017,6092
City Hotel,1,6,2017,263
City Hotel,1,6,2017,5409
City Hotel,1,37,2017,442
City Hotel,1,11,2017,2450
City Hotel,1,6,2017,5249
City Hotel,1,6,2017,6531
City Hotel,1,7,2017,5923
City Hotel,1,11,2017,5373
City Hotel,1,88,2017,6418
City Hotel,1,88,2017,2399
City Hotel,1,12,2017,730
City Hotel,1,88,2017,7744
City Hotel,1,21,2017,7971
City Hotel,1,226,2017,6427
City Hotel,1,6,2017,5507
City Hotel,1,56,2017,2307
City Hotel,1,56,2017,365
City Hotel,1,56,2017,4612
City Hotel,1,15,2017,1253
City Hotel,1,241,2017,4040
City Hotel,1,56,2017,384
City Hotel,1,100,2017,3926
City Hotel,1,88,2017,2464
City Hotel,1,36,2017,100
City Hotel,1,100,2017,907
City Hotel,1,99,2017,4049
City Hotel,1,97,2017,6403
City Hotel,1,21,2017,905
City Hotel,1,154,2017,4704
City Hotel,1,97,2017,1974
City Hotel,1,105,2017,3485
City Hotel,1,42,2017,3257
City Hotel,1,194,2017,7998
City Hotel,1,193,2017,6134
City Hotel,1,93,2017,6212
City Hotel,1,33,2017,3138
City Hotel,1,248,2017,996
City Hotel,1,0,2017,5695
City Hotel,1,195,2017,2169
City Hotel,1,52,2017,6708
City Hotel,1,8,2017,575
City Hotel,1,34,2017,4721
City Hotel,1,18,2017,7469
City Hotel,1,183,2017,1745
City Hotel,1,64,2017,7381
City Hotel,1,96,2017,87
City Hotel,1,8,2017,948
City Hotel,1,183,2017,1192
City Hotel,1,23,2017,2277
City Hotel,1,44,2017,1361
City Hotel,1,70,2017,2383
City Hotel,1,70,2017,2940
City Hotel,1,37,2017,2348
City Hotel,1,48,2017,3417
City Hotel,1,101,2017,253
City Hotel,1,65,2017,7395
City Hotel,1,19,2017,3900
City Hotel,1,19,2017,3434
City Hotel,1,19,2017,1810
City Hotel,1,587,2017,4661
City Hotel,1,587,2017,1858
City Hotel,1,587,2017,1083
City Hotel,1,587,2017,2468
City Hotel,1,587,2017,4944
City Hotel,1,587,2017,4257
City Hotel,1,587,2017,2645
City Hotel,1,587,2017,4915
City Hotel,1,587,2017,4878
City Hotel,1,587,2017,943
City Hotel,1,587,2017,1936
City Hotel,1,587,2017,3472
City Hotel,1,587,2017,5956
City Hotel,1,587,2017,3537
City Hotel,1,587,2017,3422
City Hotel,1,587,2017,5874
City Hotel,1,587,2017,3164
City Hotel,1,70,2017,7986
City Hotel,1,10,2017,6089
City Hotel,1,70,2017,5007
City Hotel,1,70,2017,2400
City Hotel,1,31,2017,2784
City Hotel,1,35,2017,894
City Hotel,1,70,2017,305
City Hotel,1,86,2017,6508
City Hotel,1,35,2017,6726
City Hotel,1,70,2017,4396
City Hotel,1,35,2017,7127
City Hotel,1,70,2017,7630
City Hotel,1,70,2017,6276
City Hotel,1,39,2017,4346
City Hotel,1,30,2017,4669
City Hotel,1,76,2017,822
City Hotel,1,45,2017,1364
City Hotel,1,142,2017,3553
City Hotel,1,34,2017,2054
City Hotel,1,276,2017,392
City Hotel,1,15,2017,1745
City Hotel,1,15,2017,6485
City Hotel,1,15,2017,6139
City Hotel,1,15,2017,4698
City Hotel,1,87,2017,859
City Hotel,1,15,2017,2184
City Hotel,1,15,2017,4311
City Hotel,1,15,2017,5992
City Hotel,1,15,2017,2777
City Hotel,1,91,2017,4610
City Hotel,1,15,2017,312
City Hotel,1,15,2017,1590
City Hotel,1,22,2017,1374
City Hotel,1,15,2017,79
City Hotel,1,15,2017,3987
City Hotel,1,15,2017,6798
City Hotel,1,15,2017,4258
City Hotel,1,15,2017,4132
City Hotel,1,15,2017,699
City Hotel,1,15,2017,5238
City Hotel,1,31,2017,2429
City Hotel,1,51,2017,5449
City Hotel,1,88,2017,6951
City Hotel,1,15,2017,1221
City Hotel,1,15,2017,4713
City Hotel,1,15,2017,6884
City Hotel,1,63,2017,3253
City Hotel,1,3,2017,142
City Hotel,1,15,2017,3658
City Hotel,1,15,2017,6434
City Hotel,1,15,2017,1971
City Hotel,1,15,2017,5646
City Hotel,1,15,2017,7043
City Hotel,1,15,2017,3764
City Hotel,1,15,2017,4094
City Hotel,1,15,2017,2262
City Hotel,1,15,2017,2762
City Hotel,1,15,2017,5411
City Hotel,1,15,2017,7019
City Hotel,1,15,2017,1786
City Hotel,1,33,2017,3608
City Hotel,1,15,2017,5633
City Hotel,1,15,2017,1495
City Hotel,1,10,2017,2360
City Hotel,1,52,2017,1933
City Hotel,1,183,2017,3164
City Hotel,1,90,2017,5222
City Hotel,1,30,2017,4051
City Hotel,1,207,2017,6977
City Hotel,1,49,2017,7812
City Hotel,1,49,2017,4535
City Hotel,1,10,2017,6386
City Hotel,1,65,2017,2396
City Hotel,1,186,2017,7603
City Hotel,1,80,2017,4584
City Hotel,1,18,2017,6420
City Hotel,1,32,2017,4419
City Hotel,1,7,2017,6227
City Hotel,1,309,2017,6363
City Hotel,1,76,2017,3543
City Hotel,1,1,2017,1902
City Hotel,1,11,2017,1335
City Hotel,1,51,2017,4388
City Hotel,1,75,2017,7663
City Hotel,1,11,2017,6521
City Hotel,1,45,2017,7813
City Hotel,1,74,2017,4125
City Hotel,1,38,2017,458
City Hotel,1,149,2017,4174
City Hotel,1,233,2017,7400
City Hotel,1,47,2017,5910
City Hotel,1,9,2017,447
City Hotel,1,212,2017,3794
City Hotel,1,41,2017,3856
City Hotel,1,18,2017,862
City Hotel,1,41,2017,155
City Hotel,1,161,2017,1154
City Hotel,1,34,2017,3129
City Hotel,1,34,2017,1101
City Hotel,1,234,2017,4387
City Hotel,1,235,2017,3129
City Hotel,1,235,2017,5056
City Hotel,1,59,2017,582
City Hotel,1,126,2017,7115
City Hotel,1,23,2017,6750
City Hotel,1,19,2017,259
City Hotel,1,69,2017,5776
City Hotel,1,8,2017,5498
City Hotel,1,50,2017,3876
City Hotel,1,47,2017,6762
City Hotel,1,11,2017,1615
City Hotel,1,33,2017,3505
City Hotel,1,32,2017,1207
City Hotel,1,32,2017,7036
City Hotel,1,32,2017,6940
City Hotel,1,32,2017,4317
City Hotel,1,41,2017,5712
City Hotel,1,32,2017,1224
City Hotel,1,32,2017,1311
City Hotel,1,32,2017,2303
City Hotel,1,32,2017,583
City Hotel,1,32,2017,5895
City Hotel,1,32,2017,5653
City Hotel,1,41,2017,3299
City Hotel,1,32,2017,4055
City Hotel,1,32,2017,3820
City Hotel,1,32,2017,7751
City Hotel,1,32,2017,5755
City Hotel,1,32,2017,692
City Hotel,1,32,2017,2538
City Hotel,1,12,2017,7708
City Hotel,1,32,2017,667
City Hotel,1,32,2017,2181
City Hotel,1,32,2017,3869
City Hotel,1,39,2017,4858
City Hotel,1,90,2017,2250
City Hotel,1,213,2017,5621
